# Ctrk(N)	Ctrk(Sump)	Ecal(SumE)	Hcal(SumE)
# vim: noet
2		90.1		1.6		7.0
2		93.0		1.6		8.7
2		96.8		2.0		0
2		89.1		2.3		8.5
2		90.5		1.5		7.2
2		91.8		1.8		4.3
2		86.3		3.7		3.3
2		99.2		1.3		2.9
2		88.2		1.6		3.0
2		90.9		1.3		6.7
2		95.6		2.5		6.1
2		85.2		5.8		4.4
2		98.6		3.6		5.7
2		86.8		1.9		7.9
2		98		1.9		2.0
2		108.3		2		8.5
2		92.4		3.6		6.7
2		92		1.9		22.6
2		92.6		3.6		5.7

