Record Length,2.500000e+03,,  -0.196000000000,   0.56000,
Sample Interval,4.000000e-04,,  -0.195600000000,   0.56000,
Trigger Point,4.900000000000e+02,,  -0.195200000000,   0.58000,
,,,  -0.194800000000,   0.58000,
,,,  -0.194400000000,   0.60000,
,,,  -0.194000000000,   0.58000,
Source,CH2,,  -0.193600000000,   0.56000,
Vertical Units,V,,  -0.193200000000,   0.56000,
Vertical Scale,5.000000e-01,,  -0.192800000000,   0.54000,
Vertical Offset,-1.760000e+00,,  -0.192400000000,   0.48000,
Horizontal Units,s,,  -0.192000000000,   0.46000,
Horizontal Scale,1.000000e-01,,  -0.191600000000,   0.48000,
Pt Fmt,Y,,  -0.191200000000,   0.46000,
Yzero,0.000000e+00,,  -0.190800000000,   0.50000,
Probe Atten,1.000000e+01,,  -0.190400000000,   0.54000,
Model Number,TDS1001B,,  -0.190000000000,   0.54000,
Serial Number,C059924,,  -0.189600000000,   0.54000,
Firmware Version,FV:v22.01,,  -0.189200000000,   0.52000,
,,,-00.188800000000,   0.50000,
,,,-00.188400000000,   0.48000,
,,,-00.188000000000,   0.48000,
,,,-00.187600000000,   0.46000,
,,,-00.187200000000,   0.46000,
,,,-00.186800000000,   0.50000,
,,,-00.186400000000,   0.56000,
,,,-00.186000000000,   0.60000,
,,,-00.185600000000,   0.60000,
,,,-00.185200000000,   0.58000,
,,,-00.184800000000,   0.58000,
,,,-00.184400000000,   0.58000,
,,,-00.184000000000,   0.56000,
,,,-00.183600000000,   0.54000,
,,,-00.183200000000,   0.50000,
,,,-00.182800000000,   0.48000,
,,,-00.182400000000,   0.52000,
,,,-00.182000000000,   0.56000,
,,,-00.181600000000,   0.58000,
,,,-00.181200000000,   0.56000,
,,,-00.180800000000,   0.56000,
,,,-00.180400000000,   0.60000,
,,,-00.180000000000,   0.60000,
,,,-00.179600000000,   0.60000,
,,,-00.179200000000,   0.62000,
,,,-00.178800000000,   0.58000,
,,,-00.178400000000,   0.52000,
,,,-00.178000000000,   0.46000,
,,,-00.177600000000,   0.48000,
,,,-00.177200000000,   0.46000,
,,,-00.176800000000,   0.48000,
,,,-00.176400000000,   0.52000,
,,,-00.176000000000,   0.52000,
,,,-00.175600000000,   0.54000,
,,,-00.175200000000,   0.54000,
,,,-00.174800000000,   0.54000,
,,,-00.174400000000,   0.50000,
,,,-00.174000000000,   0.48000,
,,,-00.173600000000,   0.46000,
,,,-00.173200000000,   0.46000,
,,,-00.172800000000,   0.44000,
,,,-00.172400000000,   0.54000,
,,,-00.172000000000,   0.58000,
,,,-00.171600000000,   0.62000,
,,,-00.171200000000,   0.62000,
,,,-00.170800000000,   0.58000,
,,,-00.170400000000,   0.58000,
,,,-00.170000000000,   0.58000,
,,,-00.169600000000,   0.58000,
,,,-00.169200000000,   0.54000,
,,,-00.168800000000,   0.50000,
,,,-00.168400000000,   0.52000,
,,,-00.168000000000,   0.56000,
,,,-00.167600000000,   0.56000,
,,,-00.167200000000,   0.56000,
,,,-00.166800000000,   0.58000,
,,,-00.166400000000,   0.60000,
,,,-00.166000000000,   0.60000,
,,,-00.165600000000,   0.62000,
,,,-00.165200000000,   0.60000,
,,,-00.164800000000,   0.58000,
,,,-00.164400000000,   0.52000,
,,,-00.164000000000,   0.46000,
,,,-00.163600000000,   0.46000,
,,,-00.163200000000,   0.46000,
,,,-00.162800000000,   0.44000,
,,,-00.162400000000,   0.48000,
,,,-00.162000000000,   0.50000,
,,,-00.161600000000,   0.52000,
,,,-00.161200000000,   0.54000,
,,,-00.160800000000,   0.52000,
,,,-00.160400000000,   0.52000,
,,,-00.160000000000,   0.46000,
,,,-00.159600000000,   0.46000,
,,,-00.159200000000,   0.46000,
,,,-00.158800000000,   0.48000,
,,,-00.158400000000,   0.48000,
,,,-00.158000000000,   0.56000,
,,,-00.157600000000,   0.60000,
,,,-00.157200000000,   0.60000,
,,,-00.156800000000,   0.60000,
,,,-00.156400000000,   0.58000,
,,,-00.156000000000,   0.60000,
,,,-00.155600000000,   0.58000,
,,,-00.155200000000,   0.58000,
,,,-00.154800000000,   0.52000,
,,,-00.154400000000,   0.52000,
,,,-00.154000000000,   0.54000,
,,,-00.153600000000,   0.54000,
,,,-00.153200000000,   0.52000,
,,,-00.152800000000,   0.52000,
,,,-00.152400000000,   0.58000,
